user_id;city;state;country;age
31717;wien;wien;austria;10
31718;henderson;new york;usa;20
31722;toronto;ontario;canada;11
31736;lancaster;virginia;usa;59
31740;cardiff;california;usa;29
31742;saulsbury;tennessee;usa;45
31750;riegelsville;pennsylvania;usa;73
31751;st. louis;missouri;usa;54
31757;south county;rhode island;usa;51
31760;st peters;missouri;usa;41
31761;jefferson hill;pennsylvania;usa;22
31763;oakdale;minnesota;usa;15
31766;chicago;illinois;usa;63
31767;bismarck;north dakota;usa;15
31768;tigard;oregon;usa;44
31775;st. louis;missouri;usa;28
31778;lyons;ontario;canada;39
31779;littleton;colorado;usa;23
31785;marion;ohio;usa;32
31786;san diego;california;usa;46
31790;cromwell;connecticut;usa;55
31791;tuscaloosa;alabama;usa;24
31796;nürnberg;bayern;germany;35
31803;kuala lumpur;kuala lumpur;malaysia;42
31810;sostine;england;lithuania;17
31815;queens;new york;usa;47
31816;waukee;iowa;usa;36
31817;winnipeg;manitoba;canada;44
31818;stratford;connecticut;usa;35
31820;morin heights;quebec;canada;33
31822;dallas;texas;usa;24
31823;charleston;south carolina;usa;42
31826;jasper;missouri;usa;54
31829;obernburg;bayern;germany;35
31831;christchurch;canterbury;new zealand;46
31832;billerica;massachusetts;usa;56
31837;berlin;berlin;germany;31
31838;san bernardino;california;usa;42
31841;eugene;oregon;usa;19
31842;rutland;vermont;usa;39
31844;topsail beach;north carolina;usa;52
31846;phoenix;n/a;usa;25
31852;aldan;pennsylvania;usa;32
31853;goffstown;new hampshire;usa;61
31856;mount forest;ontario;canada;7
31858;burke;virginia;usa;56
31860;encinitas;california;usa;46
31861;salem;oregon;usa;27
31874;burien;washington;usa;46
31875;comanche;texas;usa;15
31880;center moriches;new york;usa;13
31881;north haven;other;other;48
31883;lansdale;pennsylvania;usa;13
31889;morrisville;north carolina;usa;22
31892;knoxville;tennessee;usa;44
31894;thessalon;ontario;canada;43
31900;levittown;new york;usa;12
31902;levittown;new york;usa;40
31904;clayton;north carolina;usa;35
31908;edmonton;alberta;canada;23
31909;snohomish;washington;usa;45
31910;miranda;california;usa;51
31916;lakewood;ohio;usa;32
31919;skokie;illinois;usa;52
31922;dacula;georgia;usa;38
31924;lancaster park;alberta;canada;34
31929;westfield;new jersey;usa;22
31930;tujunga;california;usa;36
31933;chandler;indiana;usa;52
31939;san mateo;california;usa;47
31940;louisville;kentucky;usa;35
31944;red lion;pennsylvania;usa;26
31945;cheektowaga;new york;usa;27
31948;sullivan;missouri;usa;49
31950;canberra;australian capital territory;australia;34
31951;tusket;nova scotia;canada;33
31961;glasgow;scotland;united kingdom;29
31972;charlotte;north carolina;usa;68
31978;sumner;washington;usa;56
31979;new york;new york;usa;13
31980;kerrville;texas;usa;28
31983;byron;minnesota;usa;14
31984;bremen;bremen;germany;40
31985;lismore;new south wales;australia;43
31987;tacoma;washington;usa;36
31999;crescent springs;kentucky;usa;51
32000;salt lake city;utah;usa;30
32002;forest grove;oregon;usa;35
32003;cochranville;pennsylvania;usa;24
32005;roseville;california;usa;14
32008;piedmont;south carolina;usa;42
32014;arnold;missouri;usa;37
32018;la porte;indiana;usa;68
32022;shiloh;illinois;usa;24
32023;raleigh;north carolina;usa;57
32024;alpharetta;georgia;usa;53
32027;richmond;virginia;usa;15
32028;houston;texas;usa;31
32030;mississauga;ontario;canada;35
32032;warren;massachusetts;usa;26
32033;london;england;united kingdom;35
32034;bush;louisiana;usa;50
32036;lakeland;florida;usa;21
32037;hobart;indiana;usa;42
32039;morton grove;illinois;usa;40
32041;london;england;united kingdom;38
32046;rainier;washington;usa;49
32047;taylors falls;minnesota;usa;27
32048;huntington beach;california;usa;30
32049;malden;massachusetts;usa;33
32052;canton;michigan;usa;44
32056;new river beach;new brunswick;canada;17
32057;houston;texas;usa;41
32058;st. catharines;ontario;canada;39
32067;napa;california;usa;14
32071;broken arrow;oklahoma;usa;33
32074;ft myers;florida;usa;31
32076;calgary;alberta;canada;34
32077;-;british columbia;canada;25
32082;austin;texas;usa;56
32083;calgary;alberta;canada;42
32084;canoga park;california;usa;39
32086;ft. wayne;indiana;usa;35
32087;elmer;new jersey;usa;60
32089;elk grove;california;usa;17
32092;elma;washington;usa;36
32097;kamloops;british columbia;canada;33
32101;ojai;california;usa;45
32106;conroe;n/a;usa;41
32108;middletown;connecticut;usa;53
32110;derry;new hampshire;usa;29
32111;dover;delaware;usa;37
32122;south daytona;florida;usa;24
32125;bloomingrose;west virginia;usa;36
32126;pensacola;florida;usa;36
32127;bolingbrook;illinois;usa;65
32134;wilmington;delaware;usa;27
32135;golden;colorado;usa;14
32142;kingston;pennsylvania;usa;38
32143;des moines;iowa;usa;36
32146;ramsgate;england;united kingdom;53
32148;edmonton;alberta;canada;39
32150;london;england;united kingdom;60
32154;va.beach;virginia;usa;38
32159;canoga park;california;usa;30
32173;cochrane;other;other;42
32175;gretna;louisiana;usa;39
32179;swift current;saskatchewan;canada;35
32182;linesville;pennsylvania;usa;42
32184;wayne;new jersey;usa;24
32188;st. louis;missouri;usa;51
32192;rochester;washington;usa;18
32195;fall river;massachusetts;usa;35
32196;sherman;texas;usa;20
32197;apple valley;california;usa;60
32198;north vancouver;british columbia;canada;40
32200;vancouver;british columbia;canada;44
32207;melbourne;victoria;australia;22
32208;somerville;massachusetts;usa;51
32211;bartlett;illinois;usa;37
32217;lafayette;louisiana;usa;17
32219;wichita;kansas;usa;39
32221;london;london;united kingdom;25
32222;kirkland;washington;usa;10
32223;san diego;california;usa;44
32229;guildford;england;united kingdom;36
32236;spring valley;new york;usa;50
32239;fredericton;new brunswick;canada;23
32244;new orleans;louisiana;usa;30
32246;new orleans;louisiana;usa;55
32250;gta;ontario;canada;29
32252;springfield;massachusetts;usa;45
32258;elk grove;colorado;usa;42
32272;virginia beach;virginia;usa;20
32274;portland;oregon;usa;43
32275;new bern;n/a;usa;73
32276;cherry hill;new jersey;usa;22
32281;san diego;california;usa;36
32283;boone;north carolina;usa;44
32289;rochester hills;michigan;michigan, usa;64
32297;camrose;alberta;canada;52
32300;burrillville;rhode island;usa;39
32302;tomball;texas;usa;22
32304;comox;other;other;62
32312;raleigh;other;other;35
32314;pompano beach;florida;usa;48
32318;glen ellyn;illinois;usa;34
32329;pipe creek;texas;usa;30
32337;etobicoke;ontario;canada;41
32342;bloomington;illinois;usa;39
32343;santa cruz;california;usa;48
32346;orlando;florida;usa;33
32348;calgary;alberta;canada;42
32350;spokane;washington;usa;36
32355;richmond;virginia;usa;41
32356;newell;west virginia;usa;18
32362;columbus;ohio;usa;23
32376;austin;texas;usa;35
32385;juvisy sur orge;region parisienne;france;46
32386;austin;texas,;n/a;33
32387;st. anthony;idaho;usa;45
32393;laguna de duero;valladolid;spain;26
32399;chaska;minnesota;usa;57
32408;charlotte;north carolina;usa;36
32412;round rock;texas;usa;44
32416;paris;paris;france;39
32417;san jose;san jose;costa rica;66
32428;louisville;kentucky;usa;31
32430;boston;other;other;31
32434;ventura;california;usa;33
32437;westerville;ohio;usa;67
32439;wrexham;wales;united kingdom;17
32440;dunedin;otago;new zealand;21
32444;burlington;ontario;canada;22
32450;nashville;tennessee;usa;15
32451;billericay;england;united kingdom;21
32458;coppell;texas;usa;39
32462;düsseldorf;nordrhein-westfalen;germany;35
32463;ibiza;n/a;spain;51
32466;virginia beach;virginia;usa;72
32467;carlisle;pennsylvania;usa;17
32469;moorpark;california;usa;30
32474;san diego;california;usa;44
32481;scottsdale;arizona;usa;21
32483;barcelona;catalonia;spain;18
32484;bronx;new york;usa;56
32496;imola;bologna;italy;21
32502;stockholm;stockholm;sweden;63
32516;st. rose;louisiana;usa;44
32517;stone ridge;new york;usa;41
32524;redington beach;florida;usa;21
32525;dixon;illinois;usa;42
32530;simpsonville;south carolina;usa;36
32540;port jervis;new york;usa;58
32541;baltimore;maryland;usa;25
32542;bosque farms;new mexico;usa;41
32546;east greenwich;rhode island;usa;16
32547;saint paul;minnesota;usa;42
32551;lyon;rhone alpes;france;24
32553;winter park;florida;usa;57
32554;evansville;indiana;usa;66
32559;san jose;california;usa;51
32561;london;battersea;united kingdom;34
32569;richmond hill;ontario;canada;19
32570;waging am see;bayern;germany;14
32575;adelaide;south australia;australia;23
32582;encinitas;other;other;42
32586;columbia;south carolina;usa;64
32590;fort worth;texas;usa;58
32599;york;south carolina;usa;17
32600;america;limburg;netherlands;41
32607;dorchester;ontario;canada;50
32608;seattle;washington;usa;49
32615;hector;arkansas;usa;35
32625;zaragoza;aragón;spain;27
32627;casper;wyoming;usa;49
32628;london;london;united kingdom;9
32634;santa ninfa;sicily;italy;30
32641;jamaica plain;massachusetts;usa;23
32642;boston;massachusetts;usa;36
32652;canberra;australian capital territory;australia;44
32653;spydeberg;østfold;norway;22
32655;boston;massachusetts;usa;36
32670;florence;kentucky;usa;26
32671;fresno;california;usa;16
32678;nijmegen;gelderland;netherlands;24
32691;greenville;south carolina;usa;53
32694;san diego;california;usa;19
32703;hopkins;minnesota;usa;32
32714;cesson-sévigné;bretagne;france;17
32721;toulouse;haute-garonne;france;36
32723;paris;idf;france;27
32725;des moines;ia;polk;64
32741;saint-constant;quebec;canada;43
32754;lille;n/a;france;52
32758;omaha;nebraska;usa;43
32759;emryville;california;usa;31
32761;garbagnate;lombardia;italy;20
32762;cincinnati;ohio;usa;52
32764;watson`s bay;new south wales;australia;24
32766;madrid;madrid;spain;34
32773;olathe;kansas;usa;28
32774;maidstone;england;united kingdom;28
32779;sherbrooke;quebec;canada;43
32781;san francisco;california;usa;28
32782;ottawa;ontario;canada;57
32785;washburn;wisconsin;usa;52
32791;paris;france;france;22
32793;quebec;quebec;canada;22
32796;geneve;genève;switzerland;49
32798;columbia;south carolina;usa;15
32799;st. louis;missouri;usa;24
32802;courtenay;british columbia;canada;26
32805;richmond;texas;usa;48
32809;lexington;kentucky;usa;47
32812;palm bay;florida;usa;45
32817;townsville;queensland;australia;24
32834;herkimer;new york;usa;19
32839;san jose;california;usa;21
32847;hamburg;hamburg;germany;30
32848;redondo beach;california;usa;23
32855;seattle;washington;usa;38
32861;pacific grove;california;usa;41
32862;bloomington;indiana;usa;18
32867;imperial beach;california;usa;40
32870;rochester;illinois;usa;45
32886;sinking springs;pennsylvania;usa;24
32889;davis;california;usa;37
32891;winston-salem;north carolina;usa;18
32893;lathrup village;michigan;usa;38
32899;covington;virginia;usa;24
32902;salem;oregon;usa;57
32909;jacksonville;florida;usa;28
32911;orlando;florida;usa;52
32914;chesterfield;virginia;usa;17
32917;wharton;new jersey;usa;28
32920;ft. worth;texas;usa;21
32930;folsom;california;usa;18
32934;westminster;california;usa;73
32935;leeds;england;united kingdom;35
32936;ludwigshafen;rheinland-pfalz;germany;37
32937;wells;england;united kingdom;24
32938;hyderabad;andhrapradesh;india;23
32942;simi valley;california;usa;66
32944;dunville;newfoundland;canada;31
32955;brantford;ontario;canada;53
32956;arlington;virginia;usa;56
32958;pasadena;california;usa;62
32961;montpellier;languedoc-roussillon;france;26
32962;coal city;illinois;usa;25
32963;coal city;illinois;usa;56
32964;south lyon;michigan;usa;37
32966;melbourne;victoria;australia;41
32990;de pere;wisconsin;usa;27
32991;alpharetta;georgia;usa;56
32992;olympia;washington;usa;64
32993;frankfurt;hessen;germany;26
32996;acworth;georgia;usa;32
32997;hamburg;hamburg;germany;51
33004;seattle;washington;usa;33
33005;nogales;arizona;usa;23
33006;sault ste. marie;ontario;canada;16
33007;lleida;catalunya;spain;43
33009;pasadena;california;usa;19
33013;san dimas;california;usa;52
33021;erie;pennsylvania;usa;40
33022;decatur;alabama;usa;48
33026;harrow;middlesex,;n/a;64
33027;germantown;maryland;usa;47
33030;sandpoint;idaho;usa;39
33036;whitefish bay;wisconsin;usa;31
33042;seattle;washington;usa;26
33048;woodhull;new york;usa;50
33049;earth;n/a;usa;14
33063;oregon city;oregon;usa;39
33066;sacramento;california;usa;70
33070;east moline;illinois;usa;63
33071;englewood;new jersey;usa;39
33073;portland;other;other;22
33080;boonton;new jersey;usa;35
33081;birmingham;england;united kingdom;29
33094;seattle;washington;usa;26
33095;westerose;alberta;canada;31
33097;dortmund;nordrhein-westfalen;germany;41
33101;columbus;ohio;usa;18
33104;london;england;united kingdom;38
33111;canton;michigan;usa;53
33112;middletown;connecticut;usa;32
33113;oakland;california;usa;26
33114;hospitalet;barcelona;spain;44
33115;brisbane;queensland;australia;27
33119;mosman;new south wales;australia;23
33124;london;ontario;canada;28
33126;bloomington;indiana;usa;49
33129;chicago;illinois;usa;5
33131;edmonton;alberta;canada;19
33133;los angeles;california;usa;33
33135;kingston;washington;usa;28
33137;evanston;illinois;usa;18
33140;bad bentheim;niedersachsen;germany;23
33145;saint-dizier;champagne-ardenne;france;30
33148;toronto;ontario;canada;40
33153;seattle;washington;usa;43
33155;raleigh;north carolina;usa;14
33156;fayetteville;north carolina;usa;31
33157;lower hutt;wellington;new zealand;38
33163;north vancouver;british columbia;canada;32
33170;vejbystrand;scania;sweden;42
33178;tyler;texas;usa;39
33179;freedonia;emilia romagna;antarctica;33
33180;dallas;texas;usa;39
33185;hamilton;ontario;canada;53
33187;mckinney;texas;usa;52
33193;indianapolis;indiana;usa;27
33194;memphis;tennessee,;n/a;28
33197;west lafayette;indiana;usa;35
33200;essex;maryland;usa;44
33203;belleville;michigan;usa;35
33208;wuppertal;nordrhein-westfalen;germany;25
33217;austin;tx,;n/a;61
33225;newtown square;pennsylvania;usa;9
33226;maidstone;england;united kingdom;49
33241;sausalito;california;usa;65
33244;navarre;florida;usa;14
33249;washburn;wisconsin;usa;30
33250;rome;georgia;usa;32
33254;idledale;colorado;usa;19
33255;riverside;california;usa;22
33256;st. charles;missouri;usa;60
33263;alliance;ohio;usa;23
33264;oklahoma city;oklahoma;usa;33
33269;vancouver wa;washington;usa;55
33270;seattle;washington;usa;36
33281;brentwood;missouri;usa;20
33282;west haven;connecticut;usa;28
33283;winnipeg;manitoba;canada;26
33288;madras;oregon;usa;42
33294;austin;texas;usa;38
33297;sydney;new south wales;australia;18
33302;höhenkirchen;bayern;germany;33
33307;zaragoza;zaragoza;spain;29
33311;satsuma;florida;usa;54
33315;toronto;ontario;canada;42
33317;san diego;california;usa;65
33318;pasco;washington;usa;33
33319;calgary;alberta;canada;24
33321;seattle;washington;usa;35
33336;purmerend;noord holland;netherlands;57
33338;flagstaff;arizona;usa;47
33345;elk grove;california;usa;49
33354;cedar rapids;iowa;usa;36
33365;highlands;new jersey;usa;17
33366;lancaster;pennsylvania;usa;40
33371;seattle;washington;usa;9
33373;münchen;bayern;germany;36
33383;albuquerque;new mexico;usa;33
33384;lincoln;nebraska;usa;18
33386;hanford;california;usa;23
33388;chicago;illinois;usa;22
33391;youngstown;ohio;usa;35
33395;chester;virginia;usa;29
33404;o`fallon;missouri;usa;45
33405;kelseyville;california;usa;33
33408;barcelona;catalunya - barcelona;spain;39
33420;portland;oregon;usa;23
33422;new york;new york;usa;67
33426;dresden;sachsen;germany;27
33429;beijing;jiangsu;china;29
33430;sterling;virginia;usa;22
33431;toronto;ontario;canada;40
33432;cape girardeau;missouri;usa;24
33434;new york city;new york;usa;23
33438;wilder;vermont;usa;23
33440;mackay;queensland;australia;37
33442;westminster;maryland;usa;31
33445;canterbury;england;united kingdom;44
33451;eagleville;pennsylvania;usa;30
33458;northville;new york;usa;29
33459;redondo beach;california;usa;24
33461;ypsilanti;michigan;usa;21
33471;indaiatuba;sao paulo;brazil;24
33474;walnut creek;california;usa;7
33475;clute;texas;usa;47
33477;dawson creek;british columbia;canada;50
33478;bonham;texas;usa;33
33479;lowell;michigan;usa;47
33480;waldorf;maryland;usa;39
33487;adelaide;south australia;australia;26
33489;columbia;missouri;usa;26
33491;waterloo;ontario;canada;30
33500;alexandria;louisiana;usa;31
33505;houston;texas;usa;33
33509;horgen;zürich;switzerland;39
33517;manchester;england;united kingdom;47
33529;portland;maine;usa;6
33531;christchurch;canterbury,;n/a;28
33533;yakima;washington;usa;51
33535;port hedland;western australia;australia;36
33536;ottawa;ontario;canada;40
33543;mission viejo;california;usa;31
33546;lawrenceville;georgia;usa;57
33549;london;england;united kingdom;32
33552;pride;louisiana;usa;48
33557;breckenridge;colorado;usa;31
33560;friesoythe;niedersachsen;germany;32
33563;westminster;california;usa;40
33567;port washington;new york;usa;16
33570;ferguson;missouri;usa;25
33575;seattle;washington;usa;24
33576;blairs;virginia;usa;29
33577;herndon;virginia;usa;25
33579;new minas;nova scotia;canada;33
33580;rockwell;north carolina;usa;27
33582;west palm beach;florida;usa;29
33585;palmdale;california;usa;41
33590;victoria;british columbia;canada;31
33596;norwood;ontario;canada;54
33597;crestview;florida;usa;45
33598;edmond;oklahoma;usa;13
33602;san diego;ca;usa;18
33603;san diego;california;usa;47
33605;waukegan;illinois;usa;42
33612;bucyrus;ohio;usa;59
33614;southaven;mississippi;usa;36
33618;silver spring;maryland;usa;62
33622;st. clair shores;michigan;usa;28
33633;vancouver;british columbia;canada;36
33641;bremen;bremen;germany;38
33645;joplin;other;other;25
33646;orange city;florida;usa;51
33650;coral springs;florida;usa;27
33654;louisville;kentucky;usa;48
33656;prescott valley;arizona;usa;53
33657;green bay;wisconsin;usa;30
33659;eldorado;illinois;usa;50
33663;horse branch;kentucky;usa;25
33665;north vancouver;british columbia;canada;35
33668;egg harbor township;new jersey;usa;47
33671;pine bluff;other;other;46
33673;toronto;ontario;canada;41
33679;brandon;manitoba;canada;41
33680;knoxville;tennessee;usa;54
33681;san diego;california;usa;47
33685;brookfield;connecticut;usa;58
33689;ajax;other;other;37
33697;bendigo;victoria;australia;34
33704;suttons bay;michigan;usa;39
33706;modesto;california;usa;14
33717;melbourne;victoria;australia;29
33720;brisbane;saarland;australia;31
33727;bowmanville;ontario;canada;38
33732;haverhill;massachusetts;usa;35
33737;charlotte;north carolina;usa;47
33748;brown deer;wisconsin;usa;39
33753;são paulo;são paulo;brazil;49
33757;tulsa;oklahoma;usa;57
33758;san francisco;california;usa;39
33762;palm city;florida;usa;19
33763;sonora;other;other;32
33773;owensboro;kentucky;usa;39
33775;toronto;ontario;canada;40
33776;"£ód&#378;";"woj. &#322;ódzkie";poland;32
33778;sealy;texas;usa;24
33779;ft. worth;texas;usa;19
33783;lhp;florida;usa;20
33787;calgary;alberta;canada;36
33790;austin;texas;usa;24
33795;isle of palms;south carolina;usa;34
33796;bloomington;indiana;usa;35
33800;thornbury;victoria;australia;44
33813;eugene;oregon;usa;55
33816;richmond hill;ontario;canada;33
33818;winnipeg;manitoba;canada;29
33822;los alamos;new mexico;usa;30
33826;cape girardeau;missouri;usa;32
33829;toulouse;midi-pyrenees;france;34
33830;graz;steiermark;austria;28
33832;sterling;virginia;usa;45
33834;la fayette;georgia;usa;53
33836;hilton head island;south carolina;usa;42
33845;surrey;british columbia;canada;13
33851;winnipeg;manitoba;canada;31
33852;brooklyn park;minnesota;usa;27
33854;kenilworth;england;united kingdom;73
33855;winfield;illinois;usa;19
33858;metchosin;british columbia;canada;40
33860;columbus;indiana;usa;37
33862;abingdon;maryland;usa;39
33865;nashville;tennessee;usa;25
33869;austin;tx;texas, usa;32
33871;akron;ohio;usa;23
33875;vancouver;british columbia;canada;28
33876;easthampton;massachusetts;usa;38
33886;san francisco;california;usa;20
33888;oldham;england;united kingdom;48
33890;chandler;arizona;usa;18
33892;burnaby;british columbia;canada;14
33897;cincinnati;other;other;19
33898;fort washington;pennsylvania;usa;47
33900;sunderland;ontario;canada;32
33905;wien;wien;austria;35
33907;wilsonville;oregon;usa;24
33914;seattle;washington;usa;19
33921;camarillo;california;usa;51
33922;hemel hempstead;n/a;united kingdom;44
33933;hull;massachusetts;usa;35
33934;pinson;alabama;usa;13
33943;lyon;rhône-alpes;france;25
33944;lakewood;california;usa;60
33951;bloomfield;new jersey;usa;18
33956;jamesville;new york;usa;49
33957;jamesville;new york;usa;31
33958;new orleans;louisiana,;n/a;15
33967;millstadt;illinois;usa;39
33970;winfield;alberta;canada;36
33973;brighton;colorado;usa;31
33974;barnhart;missouri;usa;24
33979;greencastle;indiana;usa;9
33980;oakland;california;usa;18
33981;bynum;north carolina;usa;46
33991;moscow;idaho,;n/a;59
33993;anaheim;california;usa;18
33995;cincinnati;ohio;usa;47
33997;corning;california;usa;54
33999;pittsburgh;pennsylvania;usa;51
34005;milwaukee;wisconsin;usa;47
34007;valencia;other;other;35
34010;perth;western australia;australia;21
34013;denver;colorado;usa;37
34014;mesa;arizona;usa;35
34018;vancouver;british columbia;canada;41
34019;montevarchi;toscana;italy;34
34020;wichita;kansas;usa;40
34030;round rock;texas;usa;11
34034;kenton;ohio;usa;23
34039;monterey;california;usa;36
34040;berkeley;california;usa;32
34046;edison;new jersey;usa;36
34052;a coruña;galicia;spain;20
34054;lakewood;ohio;usa;33
34055;butner;north carolina;usa;44
34057;sudbury;ontario;canada;35
34059;sacramento;california;usa;22
34063;spanish fork;utah;usa;32
34068;boston;massachusetts;usa;55
34074;singapore;n/a;singapore;48
34075;plano;texas;usa;25
34076;fayetteville;new york;usa;16
34077;charleston;west virginia;usa;42
34087;brantford;other;other;38
34091;brighton;sussex;united kingdom;23
34098;las cruces;new mexico;usa;40
34102;brighton;england;united kingdom;55
34115;whiting;indiana;usa;37
34117;utrecht;utrecht;netherlands;27
34127;somers;new york;usa;72
34130;prairieville;louisiana;usa;71
34133;colorado springs;colorado;usa;19
34137;cologne;nordrhein-westfalen;germany;36
34139;onset;massachusetts;usa;27
34141;vancouver;british columbia;canada;50
34144;hertford;hertfordshire;united kingdom;41
34148;winmalee;new south wales;australia;41
34152;freiburg;baden-wuerttemberg;germany;22
34154;johnson city;tennessee;usa;43
34167;elkridge;maryland;usa;38
34170;austin;texas;usa;29
34174;walnut creek;california;usa;28
34175;maplewood;minnesota;usa;18
34177;plymouth meeting;pennsylvania;usa;61
34179;beacon falls;connecticut;usa;35
34181;leland;north carolina;usa;27
34184;warrandyte;victoria;australia;55
34187;shelburne falls;massachusetts;usa;50
34189;moonee ponds;victoria;australia;50
34193;everett;washington;usa;35
34194;woodland;california;usa;43
34196;brisbane;queensland;australia;31
34205;brisbane;queensland;australia;25
34208;los angeles;california;usa;33
34215;brisbane;queensland;australia;28
34216;toronto;ontario;canada;18
34220;brisbane;queensland;australia;57
34222;denton;texas;usa;22
34223;bristol;bristol;united kingdom;40
34225;winter haven;florida;usa;42
34227;simi valley;california;usa;46
34230;heidelberg;baden-wuerttemberg;germany;70
34231;brisbane;queensland;australia;35
34233;baker city;oregon;usa;25
34242;solihull;england;united kingdom;53
34243;manistee;michigan;usa;27
34244;ilford;england;united kingdom;47
34256;los angeles;california;usa;19
34272;canandaigua;new york;usa;56
34276;york;pennsylvania;usa;51
34279;bochum;nrw;germany;39
34286;philadelphia;pennsylvania;usa;43
34296;portland;oregon;usa;30
34300;burlington;ontario;canada;35
34301;langen;niedersachsen;germany;33
34310;dallas;texas;usa;19
34312;mauston;wisconsin;usa;21
34314;north vancouver;british columbia;canada;22
34316;augusta;georgia;usa;16
34318;hamburg;hamburg;germany;28
34325;north pole;alaska;usa;47
34326;new orleans;louisiana;usa;19
34343;london;n/a;united kingdom;45
34344;shawnee;kansas;usa;24
34347;san francisco;california;usa;34
34349;brisbane;queensland;australia;48
34350;helensburgh;scotland;united kingdom;46
34362;moline;illinois;usa;42
34367;dunnellon;florida;usa;41
34375;thunder bay;ontario;canada;15
34377;kelowna;british columbia;canada;54
34383;millersburg;ohio;usa;30
34388;lexington;massachusetts;usa;45
34397;vallejo;california;usa;25
34398;firenze;toscana;italy;35
34401;canyon;texas;usa;35
34408;melbourne;victoria;australia;36
34412;sierra madre;california;usa;11
34413;ottawa;ontario;canada;31
34415;perth;western australia;australia;68
34428;portland;oregon;usa;23
34441;murrieta;california;usa;33
34443;wentzville;missouri;usa;33
34444;hamburg;hamburg;germany;18
34452;mayfield;kentucky;usa;32
34460;new york city;new york;usa;43
34465;richmond;virginia;usa;34
34476;fort worth;texas;usa;45
34480;pleasanton;california;usa;20
34491;london;england;united kingdom;27
34497;melbourne;victoria;australia;62
34500;las cruces;new mexico;usa;37
34501;bryant;arkansas;usa;46
34502;bryant;arkansas;usa;46
34504;kill devil hills;north carolina;usa;61
34509;hampton;victoria;australia;40
34511;rossburn;manitoba;canada;58
34514;loganholme;queensland;australia;37
34517;san marcos;texas;usa;45
34521;münsingen;bern;switzerland;55
34524;buenos aires;buenos aires;argentina;49
34526;peterborough;england;united kingdom;41
34531;san diego;california;usa;33
34534;morganton;north carolina;usa;29
34539;naperville;illinois;usa;29
34551;biella;biella;italy;66
34552;the bronx;other;other;37
34557;las vegas;nevada;usa;59
34561;sidney;british columbia;canada;28
34566;cobargo;new south wales;australia;51
34567;revere;massachusetts;usa;47
34568;declined;california;usa;48
34569;napa;california;usa;15
34570;red bank;new jersey;usa;33
34572;bountiful;utah;usa;53
34577;sarnia;ontario;canada;45
34581;lakeville;minnesota;usa;39
34584;capitola;california;usa;55
34585;shreveport;louisiana;usa;47
34588;west linn;oregon;usa;42
34592;new york;new york;usa;26
34597;powell river;british columbia;canada;53
34599;brooklin;ontario;canada;25
34600;brooklin;ontario;canada;37
34603;stinson beach;california;usa;34
34605;st. louis;missouri;usa;35
34608;brooklyn;new york;usa;28
34610;brooklyn;new york;usa;45
34621;bellport;new york;usa;44
34622;vancouver;british columbia;canada;57
34627;leesburg;virginia;usa;19
34629;wellington;wellington;new zealand;63
34631;fort wayne;indiana;usa;59
34632;ringwood;victoria;australia;35
34634;neumuenster;schleswig-holstein;germany;49
34636;orlando;florida;usa;51
34644;launceston;tasmania;australia;21
34652;lawrenceville;georgia;usa;37
34655;atlanta;georgia;usa;28
34657;marcellus;michigan;usa;70
34661;springfield;missouri;usa;42
34665;bracknell;england;united kingdom;30
34676;nürnberg;bayern;germany;49
34677;brisbane;queensland;australia;24
34682;wethersfield;connecticut;usa;31
34688;wauwatosa;wisconsin;usa;35
34690;mount waverley;victoria;australia;39
34697;staten island;new york;usa;36
34699;snellville;georgia;usa;35
34700;springfield;new jersey;usa;24
34701;pembroke pines;florida;usa;53
34702;napa;california;usa;15
34703;madrid;madrid;spain;45
34714;edmonton;alberta;canada;32
34716;black river falls;wisconsin;usa;24
34717;little neck;other;other;39
34725;o`fallon;illinois;usa;41
34726;brevard;north carolina;usa;42
34727;polk city;iowa;usa;55
34734;port moody;british columbia;canada;40
34735;warrenville;illinois;usa;53
34736;brookfield;wisconsin;usa;42
34738;norfolk;other;other;19
34740;sidney;ohio;usa;17
34741;cahokia;illinois;usa;49
34743;st. louis;missouri;usa;44
34748;cary;north carolina;usa;36
34752;bristow;virginia;usa;26
34757;cobram;victoria;australia;29
34758;vancouver;british columbia;canada;46
34761;raleigh;other;other;27
34762;utrecht;utrecht;netherlands;48
34764;etobicoke;ontario;canada;40
34767;eugene;oregon;usa;28
34769;buxton;england;united kingdom;41
34776;sandpoint;idaho;usa;43
34781;yakima;washington;usa;33
34782;vancouver;british columbia;canada;37
34786;fredericton;new brunswick;canada;22
34788;none;massachusetts;usa;51
34789;marlboro;new jersey;usa;56
34792;cherry hill;new jersey;usa;46
34798;duluth;minnesota;usa;26
34801;henderson;nevada;usa;47
34804;palm city;florida;usa;40
34808;jacksonville;florida;usa;32
34810;firenze;toscana;italy;51
34813;aberdeen;grampian;united kingdom;30
34814;hamilton;ontario;canada;29
34823;velpke;niedersachsen;germany;21
34827;oviedo;asturias;spain;19
34837;bronx;new york;usa;50
34840;calgary;alberta;canada;50
34843;sant feliu de guíxols;girona;spain;24
34854;palencia;castilla leon;spain;42
34864;belfort;franche-comté;france;39
34867;north augusta;other;other;36
34868;portland;oregon;usa;38
34874;augsburg;bayern;germany;42
34879;paris;ile-de-france;france;27
34888;carmichael;california;usa;59
34890;oakville;ontario;canada;19
34891;asheville;north carolina;usa;38
