user_id;city;state;country;age
36309;taunton;england;united kingdom;54
36310;brighton;sussex;united kingdom;21
36312;potsdam;brandenburg;germany;41
36326;calgary;alberta;canada;33
36327;wirtz;virginia;usa;36
36339;são paulo;são paulo;brazil;38
36357;burbank;california;usa;15
36369;olesa de montserrat;barcelona;spain;30
36378;cleveland heights;other;other;51
36379;saint louis;missouri;usa;29
36383;nürnberg;bayern;germany;23
36386;vienna;wien;austria;27
36390;mission;british columbia;canada;30
36396;miamisburg;ohio;usa;20
36399;baltimore;maryland;usa;45
36400;kot addu;punjab;pakistan;28
36403;albany;oregon;usa;52
36410;dartmouth ;nova scotia;nova scotia, canada;10
36411;portland;oregon;usa;20
36413;takahagi;ibaraki;japan;32
36416;hamburg;hamburg;germany;16
36421;queensbury;new york;usa;42
36423;crown point;indiana;usa;42
36441;denver;colorado;usa;20
36442;menlo park;california;usa;38
36458;los angeles;california;usa;18
36468;christchurch;canterbury;new zealand;42
36472;detroit;michigan;usa;37
36475;london;england;united kingdom;24
36476;campbell;california;usa;25
36483;bradford;na;united kingdom;54
36484;palmdale;california;usa;52
36486;anchorage;alaska;usa;43
36490;plankstadt;baden-wuerttemberg;germany;30
36498;fairhope;alabama;usa;30
36502;surrey;british columbia;canada;5
36503;leeds;england;united kingdom;48
36508;traverse city;michigan;usa;48
36509;saint paul;minnesota;usa;26
36515;hanover;pennsylvania;usa;67
36524;modesto;ca;usa;51
36540;norristown;pennsylvania;usa;32
36541;los angeles;california,;n/a;18
36543;napier;nebraska;new zealand;48
36547;peoria;illinois;usa;45
36554;carrboro;north carolina;usa;48
36562;las cruces;new mexico;usa;23
36568;greenbelt;other;other;22
36570;camarillo;california;usa;26
36574;new york;new york;usa;30
36600;san diego;california;usa;52
36603;council bluffs;n/a;usa;52
36606;san marcos;california;usa;39
36609;zachary;louisiana;usa;32
36613;nashville;tennessee;usa;41
36616;adelaide;n/a;australia;41
36621;victoria;british columbia;canada;59
36632;littleton;colorado;usa;33
36635;o fallon;missouri;usa;30
36659;hackney;london,;n/a;48
36662;poughkeepsie;new york;usa;42
36663;xenia;ohio;usa;34
36673;hudson;new hampshire;usa;48
36677;studio city;california;usa;28
36691;rome;lazio;italy;29
36693;seattle;washington;usa;50
36698;phoenix;arizona;usa;52
36701;belleville;ontario;canada;65
36704;merritt island;florida;usa;30
36705;huntington beach;california;usa;40
36706;valdez;alaska;usa;51
36708;sacramento;california;usa;23
36709;belleville;ontario;canada;24
36715;lexington;kentucky;usa;33
36718;bayswater;western australia;australia;25
36724;st andrews;new brunswick;canada;11
36727;tillamook;oregon;usa;19
36732;madison;wisconsin;usa;51
36737;bristol;n/a;united kingdom;16
36741;hr. grace;newfoundland;canada;24
36749;newton;mississippi;usa;51
36755;guelph;ontario;canada;41
36763;münster;nordrhein-westfalen;germany;22
36766;washington;missouri;usa;64
36769;reno;nevada;usa;28
36771;hobbs;new mexico;usa;61
36774;troy;virginia;usa;44
36777;carlisle;pennsylvania;usa;29
36787;duluth;minnesota;usa;27
36798;louisville;other;other;56
36801;seattle;washington;usa;24
36803;abq;new mexico;usa;39
36807;wisconsin rapids;wisconsin;usa;27
36810;some country town;texas;usa;40
36811;rockwell;north carolina;usa;51
36817;south hadley;massachusetts;usa;29
36822;adligenswil;luzern;switzerland;23
36824;concord;new hampshire;usa;23
36826;moreno valley;california;usa;28
36834;norfolk;virginia;usa;39
36836;raleigh;north carolina;usa;56
36839;deland;florida;usa;33
36844;ft worth;texas;usa;41
36849;warren;indiana;usa;31
36855;baiersbronn;baden-wuerttemberg;germany;33
36858;haarlem;marche;netherlands;20
36871;redmond;washington;usa;35
36877;norfolk;virginia;usa;40
36879;boston;massachusetts;usa;43
36883;kingston;ontario;canada;47
36886;chula vista;california;usa;38
36890;medicine hat;alberta;canada;39
36897;newcastle;new south wales;australia;42
36902;san francisco;california;usa;39
36907;dunnville;ontario;canada;39
36910;newton aycliffe;england;united kingdom;12
36917;san francisco;california;usa;37
36919;bedford;new hampshire,;n/a;42
36931;rhinelander;wisconsin;usa;56
36935;annapolis;maryland;usa;62
36947;beavercreek;ohio;usa;26
36948;holland;michigan;usa;48
36952;bella vista;california;usa;56
36953;east bethany;new york;usa;43
36957;lewiston;maine;usa;52
36958;luzern;luzern;switzerland;30
36959;london;england;united kingdom;21
36961;crestwood;kentucky;usa;41
36964;storm lake;iowa;usa;40
36965;storm lake;iowa;usa;32
36969;austin;texas;usa;35
36972;coquitlam;british columbia;canada;15
36973;new york;new york;usa;19
36992;perth;western australia;australia;34
36993;cleveland heights;ohio;usa;49
37009;fayetteville;north carolina;usa;32
37015;winnetka;illinois;usa;44
37017;brussels;n/a;"belgium""";24
37019;sunnyvale;california;usa;20
37022;winamac;indiana;usa;37
37024;cambridge;england;united kingdom;34
37030;la monte;missouri;usa;42
37034;roma;lazio;italy;30
37037;copenhagen;n/a;denmark;46
37038;douarnenez;bretagne;france;35
37040;sandpoint;idaho;usa;14
37046;long valley;new jersey;usa;63
37051;santa maria;california;usa;48
37067;bishop`s mills (near ottawa);ontario;canada;67
37078;hamilton;n/a;new zealand;19
37080;bakersfield;california;usa;11
37083;albuquerque;new mexico;usa;29
37092;barcelona;barcelona;spain;35
37098;holmdel;new jersey;usa;17
37106;virginia beach;virginia;usa;32
37113;virginia beach;virginia;usa;51
37115;norfolk;virginia;usa;18
37133;springfield;missouri;usa;43
37135;mt. laurel;new jersey;usa;7
37147;north hollywood;california;usa;69
37150;denver;colorado;usa;43
37159;north vancouver;british columbia;canada;54
37163;nijmegen;gelderland;netherlands;32
37164;baton rouge;louisiana;usa;30
37165;sammamish;washington;usa;49
37172;victoria;british columbia;canada;42
37185;florence;nova scotia;canada;23
37189;ironwood;michigan;usa;49
37190;phoenix;arizona;usa;52
37193;willich;nordrhein-westfalen;germany;20
37197;carson city;nevada;usa;40
37199;surrey;british columbia;canada;14
37203;newark;california;usa;25
37208;mesa;arizona;usa;30
37209;oakland;california;usa;25
37215;oakville;ontario;canada;44
37227;hamilton;ohio;usa;27
37235;lisboa;n/a;portugal;22
37239;the colony;texas;usa;14
37244;truckee;california;usa;32
37248;folsom;california;usa;41
37250;sunnyvale;california;usa;43
37251;la mirada;california;usa;37
37252;in or about the cleveland area;ohio;usa;25
37271;erie;pennsylvania;usa;45
37288;boise;idaho;usa;36
37292;brisbane;queensland;australia;23
37293;whitehorse;yukon territory;canada;41
37294;st. petersburg;florida;usa;61
37300;annapolis;maryland;usa;38
37308;amsterdam;noord holland;netherlands;50
37309;cleveland;ohio;usa;39
37310;americus;georgia;usa;33
37311;oroville;california;usa;59
37313;waukesha;wisconsin;usa;32
37314;chicago;illinois;usa;34
37317;carlisle;cumbria;united kingdom;27
37324;laramie;wyoming;usa;16
37332;springfield;virginia;usa;18
37333;victoria;british columbia;canada;35
37334;raleigh;north carolina;usa;45
37338;anchorage;alaska;usa;31
37341;paris;n/a;france;31
37345;galway;galway;ireland;16
37354;johnston;iowa;usa;53
37358;l`assomption;quebec;canada;19
37375;carnation;washington;usa;50
37379;suffolk;virginia;usa;16
37381;hardeeville;south carolina;usa;52
37382;boca raton;florida;usa;39
37399;naples;florida;usa;33
37400;portland;oregon;usa;27
37403;corry;pennsylvania;usa;42
37408;cairo;n/a;egypt;62
37416;clarkdale;arizona;usa;53
37419;silverthorne;colorado;usa;34
37422;saint john;new brunswick;canada;35
37426;carson city;nevada;usa;55
37429;tucson;arizona;usa;63
37433;phoenix;arizona;usa;16
37436;london;england;united kingdom;35
37447;kingston;new york;usa;16
37450;phoenix;arizona;usa;27
37454;dallas;texas;usa;24
37458;sammamish;washington;usa;46
37459;fort wayne;indiana;usa;14
37464;greenville;south carolina;usa;58
37474;freeport;texas;usa;33
37475;sant just desvern;catalunya;spain;57
37491;pompano beach;florida;usa;57
37492;camberley;england;united kingdom;48
37493;auxvasse;missouri;usa;19
37504;binghamton;new york;usa;48
37506;edmonton;alberta;canada;33
37511;citrus heights;california;usa;25
37512;tulsa;oklahoma;usa;27
37527;guer;bretagne;france;30
37534;sydney;new south wales;australia;45
37536;bryan;texas;usa;47
37538;kuala lumpur;n/a;malaysia;38
37540;wayne;new jersey;usa;26
37546;málaga;málaga;spain;24
37548;mount hutton;nsw;australia;29
37549;zaragoza;aragón;spain;22
37552;montevarchi;toscana;italy;37
37556;wilton;maine;usa;36
37560;kingsville;ontario;canada;26
37567;medway;kent;united kingdom;36
37573;los angeles;california;usa;33
37578;buffalo;new york,;n/a;52
37579;seattle;washington;usa;35
37583;cary;north carolina;usa;31
37584;wyncote;pennsylvania;usa;44
37585;asheville;north carolina;usa;50
37586;longmont;colorado;usa;41
37589;cincinnati;ohio;usa;24
37596;wrexham;wales;united kingdom;15
37597;cherry valley;california;usa;25
37599;bryan;texas;usa;28
37605;south bend;indiana;usa;30
37623;spring;texas;usa;32
37636;blenheim;marlborough;new zealand;42
37639;vancouver;british columbia;canada;35
37644;sudbury;massachusetts;usa;18
37652;vista;california;usa;50
37654;williams lake;british columbia;canada;49
37657;hedingen;zürich;switzerland;21
37667;arlington;texas;usa;53
37672;krefeld;nordrhein-westfalen;germany;51
37683;konstanz;baden-wuerttemberg;germany;32
37689;galt;california;usa;13
37691;helsinki;uusimaa;finland;26
37693;stratford;ontario;canada;31
37699;new orleans;louisiana;usa;36
37703;vienna;wien;austria;27
37710;waite park;minnesota;usa;33
37712;cincinnati;ohio;usa;23
37713;baton rouge;louisiana;usa;15
37718;banks;oregon;usa;39
37721;waite park;minnesota;usa;44
37724;norwich;england;united kingdom;69
37729;roslindale;massachusetts;usa;39
37736;bamberg;bayern;germany;23
37745;toowoomba;queensland;australia;36
37749;silver spring;maryland;usa;35
37752;duncansville;pennsylvania;usa;32
37771;meißen;sachsen;germany;17
37777;centreville;virginia;usa;48
37779;baton rouge;louisiana;usa;17
37781;lake isabella;california;usa;33
37786;destrehan;louisiana;usa;39
37787;baton rouge;louisiana;usa;29
37790;oshawa;ontario;canada;50
37791;newburgh;indiana;usa;33
37794;zachary;louisiana;usa;51
37798;portland;oregon;usa;51
37808;dallas;texas;usa;43
37813;kleve;nordrhein-westfalen;germany;26
37817;bethlehem;pennsylvania;usa;59
37818;milford;connecticut;usa;59
37821;fresno;california;usa;31
37822;irvine;other;other;58
37826;san jose;california;usa;15
37828;west hills;california;usa;46
37835;dunbarton;new hampshire;usa;42
37836;toronto;ontario;canada;34
37841;s;california;usa;29
37842;san francisco;california;usa;45
37844;regensburg;bavaria;germany;42
37850;sevilla;sevilla;papua new guinea;23
37855;genève;genève;switzerland;28
37874;williamsburg;virginia;usa;43
37881;napa;california;usa;14
37886;pasadena;california;usa;38
37889;cape may court house;new jersey;usa;52
37890;utrecht;no state or province;netherlands;28
37891;walden;new york;usa;27
37904;ballwin;missouri;usa;17
37905;brisbane;queensland;australia;37
37912;minneapolis;minnesota;usa;24
37916;magnolia;texas;usa;35
37918;vancouver;british columbia;canada;39
37925;ottawa;other;other;53
37932;colorado springs;colorado;usa;53
37936;wauwatosa;wisconsin;usa;15
37938;berlin;berlin;germany;25
37950;calgary;alberta;canada;53
37957;christmas;florida;usa;64
37967;beaufort;south carolina;usa;78
37968;roanoke;virginia;usa;50
37971;kansas city;missouri;usa;29
37974;rochester;new york;usa;45
37975;attalla;alabama;usa;47
37979;westerville;ohio;usa;50
37981;carmel;maine;usa;50
37986;vancouver;british columbia;canada;53
37989;union city;california;usa;57
37997;san diego;california;usa;31
38002;wetaskiwin;alberta;canada;34
38005;vallejo;california;usa;58
38011;riverside;california;usa;14
38014;richardson;texas;usa;28
38016;montreal;quebec;canada;34
38018;calgary;alberta;canada;28
38020;festus;missouri;usa;18
38023;hayward;california;usa;30
38026;mountain view;california;usa;37
38027;sacramento;california;usa;71
38029;turners falls;massachusetts;usa;44
38034;ocala;florida;usa;26
38038;columbia;missouri;usa;35
38044;baker city;oregon;usa;51
38056;san diego;california;usa;57
38064;amsterdam;noord holland;netherlands;20
38071;cedar hill;texas;usa;46
38074;merida;yucatan;mexico;19
38076;toronto;ontario;canada;30
38081;castro valley;california;usa;19
38083;surrey;british columbia;canada;29
38085;portsmouth;england;united kingdom;35
38090;lansdale;pennsylvania;usa;19
38091;trenton;michigan;usa;28
38100;lynbrook;new york;usa;28
38104;chêne-pâquier;vaud;switzerland;32
38110;lucerne;lucerne;switzerland;41
38116;tempe;arizona;usa;30
38123;alvin;texas;usa;43
38127;east st kilda;victoria;australia;26
38149;new york;new york;usa;34
38158;burlington;ontario;canada;30
38162;cuba;new york;usa;26
38169;houston;texas;usa;24
38171;lichfield;england;united kingdom;56
38172;middletown;pennsylvania;usa;47
38176;harleysville;pennsylvania;usa;47
38188;sydney;new south wales;australia;32
38191;redding;california;usa;18
38195;luang prabang;luang prabang;laos;35
38201;madrid;madrid;spain;45
38211;west covina;california;usa;23
38213;san francisco;california;usa;38
38214;allen park;michigan;usa;49
38217;mitaka;tokyo;japan;24
38219;avila;castilla y leon;spain;49
38222;glasgow;scotland;united kingdom;21
38229;newport beach;california;usa;23
38236;aurora;oregon;usa;38
38244;spokane;washington;usa;54
38248;san diego;california;usa;33
38254;bay point;california;usa;37
38256;montreal;quebec;canada;19
38258;tampa;florida;usa;55
38262;prince george;calabria;canada;36
38263;vancouver;british columbia;canada;59
38266;burnaby;british columbia;canada;38
38273;chandler;arizona;usa;12
38281;barcelona;catalunya;spain;33
38288;camano island;washington;usa;48
38290;castro valley;california;usa;31
38295;azusa;california;usa;49
38301;drexel hill;pennsylvania;usa;50
38308;spring city;utah;usa;49
38314;cambridge;england;united kingdom;19
38315;cambridge;england;united kingdom;17
38317;cambridge;massachusetts;usa;35
38327;vaucresson;ile de france;france;21
38329;charlotte;north carolina;usa;22
38335;portland;oregon;usa;34
38345;oviedo;florida;usa;46
38355;zürich;zürich;switzerland;25
38358;tumwater;washington;usa;66
38376;hampden;maine;usa;28
38377;richmond;virginia;usa;45
38380;san diego;california;usa;57
38393;saint peters;missouri;usa;28
38400;vero beach;florida;usa;41
38405;bellevue;nebraska;usa;35
38409;barcelona;n/a;spain;36
38418;porto alegre;n/a;brazil;25
38430;chapel hill;north carolina;usa;31
38434;ossining;new york;usa;47
38437;los angeles;other;other;48
38441;austin;texas;usa;43
38449;baltimore;maryland;usa;23
38456;brandon;england;united kingdom;47
38457;alameda;california;usa;24
38461;dartmouth;nova scotia;canada;34
38464;tharston;norwich;england, united kingdom;33
38475;pachuca;n/a;mexico;22
38476;wentzville;missouri;usa;30
38482;lisle;illinois;usa;30
38503;caen;normandie;france;20
38508;genova;liguria;italy;27
38533;cary;illinois;usa;39
38537;kingston;n/a;united kingdom;30
38544;newark;delaware;usa;34
38545;vancouver;british columbia;canada;35
38549;fullerton;california;usa;41
38555;wiesbaden;hessen;germany;28
38556;edmonton;alberta;canada;31
38559;wichita;kansas;usa;28
38561;camarillo;california;usa;30
38567;sydney;new south wales;australia;31
38571;san diego;california;usa;44
38589;santa coloma de gramenet;catalunya;spain;36
38590;memphis;tennessee;usa;31
38592;halle;sachsen-anhalt;germany;32
38595;edmonton;alberta;canada;13
38601;wentzville;missouri;usa;54
38603;kingston;ontario;canada;45
38608;montreal;quebec;canada;47
38613;toronto;ontario;canada;20
38617;gatineau;quebec;canada;41
38624;calgary;alberta;canada;16
38626;toronto;other;other;31
38629;richmond/ottawa;ontario;canada;14
38639;manotick;other;other;27
38653;fort st. john;british columbia;canada;22
38654;kitchener;ontario;canada;17
38655;vancouver;british columbia;canada;38
38659;edmonton;alberta;canada;32
38660;ottawa;ontario;canada;40
38661;oakville;ontario;canada;21
38663;stallikon;zh;switzerland;44
38670;barcelona;barcelona;spain;35
38672;ottawa;ontario;canada;51
38674;belleville;ontario;canada;35
38679;lenexa;kansas;usa;52
38686;zug;zentralschweiz;switzerland;15
38703;greer;south carolina;usa;49
38704;christchurch;n/a;new zealand;55
38713;pasco;washington;usa;36
38715;tucson;arizona;usa;34
38718;aloha;other;other;51
38724;san diego;california;usa;21
38725;vancouver;british columbia;canada;31
38744;edmonton;alberta;canada;21
38749;baton rouge;louisiana;usa;16
38755;dearborn;michigan;usa;48
38762;austin;texas;usa;29
38763;columbus;ohio;usa;23
38768;new west;british columbia;canada;25
38775;jamestown;other;other;28
38779;moline;illinois;usa;42
38780;austin;texas;usa;27
38781;kingsville;texas;usa;31
38782;teaneck;new jersey;usa;55
38785;troy;missouri;usa;27
38802;helsinki;uusimaa;finland;23
38813;fargo;north dakota;usa;41
38814;burgwedel;niedersachsen;germany;35
38815;milwaukee;wisconsin;usa;46
38818;leeds;west yorkshire;united kingdom;28
38825;painted post;new york;usa;19
38832;raleigh;north carolina;usa;52
38834;roma;lazio,;n/a;26
38838;london;england;united kingdom;27
38848;aliso viejo;california;usa;35
38850;peterborough;cambs;united kingdom;50
38855;hillsboro;oregon;usa;45
38864;lacey;washington;usa;51
38865;mentor;ohio;usa;16
38872;bonn;nordrhein-westfalen;germany;35
38882;mülheim an der ruhr;nordrhein-westfalen;germany;11
38887;apple valley;minnesota;usa;29
38893;halfmoon bay;british columbia;canada;54
38899;richmond;british columbia;canada;21
38901;vancouver;british columbia;canada;13
38904;manhattan;kansas;usa;43
38910;lake oswego;oregon;usa;43
38912;busto arsizio;lombardia;italy;27
38916;hettange grande;moselle;france;31
38931;portland;oregon;usa;48
38932;windsor;ontario;canada;59
38933;san diego;california;usa;37
38935;sackville;new brunswick;canada;19
38937;bend;oregon;usa;70
38944;astoria (queens);new york;usa;53
38946;worcester;massachusetts;usa;34
38950;berlin;berlin;germany;26
38956;crossfield;alberta;canada;34
38962;vancouver;washington;usa;29
38964;melbourne;victoria;australia;23
38966;odivelas;lisboa;portugal;24
38983;hendersonville;north carolina;usa;43
38984;madrid;madrid;spain;24
38987;canton;ohio;usa;59
38991;cumby;texas;usa;68
38993;torrington;connecticut;usa;22
38994;gresham;oregon;usa;32
38995;woodbine;maryland;usa;44
39001;peterborough;ontario;canada;44
39002;san jose;other;other;27
39004;ann arbor;other;other;49
39005;;n/a;the great white north;37
39019;savannah;georgia;usa;60
39021;konstanz;baden-wuerttemberg;germany;21
39031;brooklyn;other;other;27
39032;kingston;ontario;canada;32
39038;paris;paris;france;35
39039;cardiff;wales;united kingdom;14
39046;cascade;colorado;usa;33
39047;melbourne;victoria;australia;38
39062;yarmouth;nova scotia;canada;33
39063;pittsburgh;pennsylvania;usa;19
39073;burlington;vermont;usa;37
39077;platte city;missouri;usa;29
39079;thalwil;zürich;switzerland;39
39084;port morien;nova scotia;canada;34
39088;cambridge;ontario;canada;31
39101;west chicago;illinois;usa;28
39103;waterford;wisconsin;usa;31
39106;mountain view;california;usa;46
39114;spanish fort;alabama;usa;17
39116;niskayuna;new york;usa;32
39118;barcelona;barcelona;spain;39
39120;teia;cataluña;spain;46
39130;london;england;united kingdom;26
39133;arlington;massachusetts;usa;44
39134;sunnyvale,;california;usa;70
39137;rocklin;california;usa;43
39138;santo tirso;minho;portugal;24
39147;salt lake city;utah;usa;33
39151;nashville;tennessee;usa;25
39152;san francisco;california;usa;37
39159;west los angeles;california;usa;41
39171;elgin;illinois;usa;25
39174;günzburg;bayern;germany;39
39187;homestead;florida;usa;52
39195;three rivers;other;other;38
39211;ballwin;missouri;usa;28
39219;port aransas;texas;usa;47
39221;kiel;schleswig-holstein;germany;37
39224;leesburg;virginia;usa;41
39227;san diego;california;usa;37
39228;crofton;british columbia;canada;24
39239;deming;new mexico;usa;63
39247;wakefield;massachusetts;usa;47
39248;saginaw;michigan;usa;38
39250;waterloo;iowa;usa;30
39253;canberra;australian capital territory;australia;22
39255;overland;other;other;23
39265;sydney;new south wales;australia;31
39267;etobicoke;ontario;canada;37
39268;london;england;united kingdom;51
39270;vancouver;british columbia;canada;27
39279;london;n/a;united kingdom;35
39281;morris plains;new jersey;usa;45
39284;redmond;washington;usa;45
39287;rock hill;south carolina;usa;49
39292;valkeakoski;pirkanmaa;finland;40
39294;austin;minnesota;usa;31
39299;strathcarron;scotland;united kingdom;45
39304;spruce grove;alberta;canada;24
39311;vista;california;usa;27
39321;sarasota;florida;usa;37
39326;riposto;sicilia;italy;30
39339;dunedin;otago;new zealand;38
39340;cincinnati;ohio;usa;32
39342;round rock;texas;usa;38
39345;jacksonville;florida;usa;47
39349;ridge spring;south carolina;usa;48
39351;hemet;california;usa;29
39353;saint john;new brunswick;canada;11
39356;london;england;united kingdom;12
39358;santa rosa;california;usa;10
39360;minneapolis;minnesota;usa;47
39366;university of sydney;new south wales;australia;38
39367;logroño;la rioja;spain;51
39372;san marcos;texas;usa;68
39374;altoona;wisconsin;usa;35
39378;henryville;pennsylvania;usa;27
39379;bloomington;indiana;usa;28
39385;metairie;louisiana;usa;28
39386;valencia;comunidad valenciana;spain;39
39393;barcelona;catalunya;spain;50
39395;mainz;rheinland-pfalz;germany;18
39396;bonn;nordrhein-westfalen;germany;20
39400;madrid;madrid;spain;48
39407;san antonio;texas;usa;12
39418;destin;florida;usa;45
39421;lincoln;nebraska;usa;19
39425;oviedo;asturias;spain;30
39427;perai;penang;malaysia;26
39438;meze;hérault;france;17
39440;burnaby;british columbia;canada;40
39441;boulder;colorado;usa;26
39442;vancouver;washington;usa;21
39446;apo;ap;usa;29
39453;san francisco;california;usa;38
39462;salt lake city;utah;usa;30
39464;huntly;aberdeenshire,;n/a;33
39467;barcelona;catalunya;spain;35
39469;köln;nordrhein-westfalen;germany;36
39478;carberry;manitoba;canada;34
39482;ankara;n/a;turkey;31
39497;rovaniemi;lappi;finland;30
39502;kirkwood;missouri;usa;56
39513;red deer;alberta;canada;19
39520;ottaw;ontario;canada;57
39523;dale;texas;usa;77
39527;santeramo in colle;bari;italy;32
39533;st. louis;missouri;usa;55
39536;princeton junction;new jersey;usa;14
39541;florissant;missouri;usa;47
39544;cleveland;ohio;usa;15
39546;canterbury;n/a;united kingdom;29
39547;central valley;california;usa;48
39548;carmichael;california;usa;51
39552;guelph;ontario;canada;33
39555;hamilton;ontario;canada;26
39560;orlando;florida;usa;40
39570;barcelona;catalunya;spain;34
39572;manahawkin;new jersey;usa;21
39575;wichita;kansas;usa;34
39583;fairmont;minnesota;usa;60
39584;auburn;alabama;usa;32
39588;christchurch;canterbury;new zealand;42
39589;manhattan beach;ca;usa;29
39600;west lafayette;indiana;usa;27
39602;melbourne;victoria;australia;50
39608;ottawa;ontario;canada;23
39610;córdoba;córdoba;argentina;25
39612;cooper city;florida;usa;15
39613;calgary;alberta;canada;33
39616;las vegas;nevada;usa;38
39623;n/a;n/a;grenada;63
39633;st. marys;georgia;usa;27
39641;rio rico;arizona;usa;24
39644;san diego;california;usa;34
39646;fairless hills;pennsylvania;usa;35
39649;munich;bayern;germany;20
39654;plainfield;illinois;usa;18
39658;dubbo;new south wales;australia;51
39659;brookline;massachusetts;usa;33
39662;little falls;new york;usa;46
39664;falmouth;nova scotia;canada;48
39665;las cruces;new mexico;usa;24
39671;bonn;nordrhein-westfalen;germany;36
39675;highland;illinois;usa;48
39681;chicago;illinois;usa;35
39684;dunedin;florida;usa;33
39700;rosamond;california;usa;16
39702;milano;italy;italy;29
39705;bel air;maryland;usa;25
39715;belleville;new jersey;usa;37
39723;san mateo;california;usa;15
39727;new york;new york;usa;51
39729;st. louis;missouri;usa;17
39734;coos bay;oregon;usa;42
39738;corvallis;oregon;usa;61
39739;niterói;rio de janeiro;brazil;25
39745;aachen;nordrhein-westfalen;germany;22
39750;barcelona;cataluña;spain;50
39759;anoka;minnesota;usa;42
39762;padova;veneto;italy;36
39766;bethlehem;pennsylvania;usa;34
39773;miami;florida;usa;49
39776;roma;lazio;italy;30
39782;bristol;virginia;usa;57
39791;denver;colorado;usa;44
39798;jacksonville;florida;usa;54
39830;olaz;navarra;spain;53
39831;mexico city;d.f.;mexico;34
39836;arrecife;lanzarote;spain;26
39868;holzminden;niedersachsen;germany;44
39884;montreal;quebec;canada;44
39889;troyes;aube;france;27
39891;perth;western australia;australia;30
39901;fredericton;new brunswick;canada;41
39903;kingston;ontario;canada;45
39906;new westminster;british columbia;canada;54
39909;abenberg;bayern;germany;21
39915;somerdale;new jersey;usa;32
39926;leer;niedersachsen;germany;29
39928;victoria;british columbia;canada;44
39935;salfords;surrey;united kingdom;38
39951;melbourne;victoria;australia;20
39967;erlanger;kentucky;usa;46
39974;kibbutz ramat yohanan;n/a;israel;26
39977;florstadt;hessen;germany;41
39985;rome;other;other;67
39986;neustadt;rheinland-pfalz;germany;16
40004;manchester;england;united kingdom;40
40005;pinos altos;new mexico;usa;45
40008;ayr;ayrshire;united kingdom;32
40010;frankfurt am main;hessen;germany;24
40012;new plymouth;taranaki;new zealand;44
40019;lacey;washington;usa;61
40020;merrimack;new hampshire;usa;21
40029;lausanne;vaud;switzerland;26
40042;san francisco;california;usa;46
40043;bielefeld;nordrhein-westfalen;germany;32
40046;newton;massachusetts;usa;23
40052;lakewood;colorado;usa;25
40061;kannapolis;north carolina;usa;48
40070;chicago;illinois;usa;46
40073;orland hills;illinois;usa;26
40077;römerstein;baden-wuerttemberg;germany;44
40083;brunswick;ohio;usa;57
40086;wedemark;n/a;germany;21
40092;bremen;bremen;germany;31
40094;palomares del río;sevilla;spain;23
40097;berkeley;california;usa;26
40110;lincoln;nebraska;usa;35
40134;oshawa;ontario;canada;17
40136;los angeles;california;usa;24
40140;newnan;georgia;usa;54
40145;winnipeg;manitoba;canada;35
40146;fredericton;new brunswick;canada;27
40153;farmington;connecticut;usa;60
40154;seattle;washington;usa;64
40156;steilacoom;washington;usa;22
40161;abington;massachusetts;usa;35
40173;saint charles;missouri;usa;42
40183;newbury;england;united kingdom;24
40184;ourense;galicia;spain;34
40190;georgetown;other;other;45
40197;voorheesville;new york;usa;55
40199;hendersonville;north carolina;usa;39
40201;edgewood;maryland;usa;52
40215;urbar;rheinland-pfalz;germany;53
40222;san diego;california;usa;33
40228;avondale;arizona;usa;19
40229;sheffield;n/a;united kingdom;41
40231;brandon;florida;usa;57
40239;vancouver;british columbia;canada;39
40248;roanoke;virginia,;n/a;23
40254;plantation;florida;usa;42
40255;lake oswego;oregon;usa;35
40258;springfield;virginia;usa;42
40269;richmond;texas;usa;43
40276;bastrop;texas;usa;43
40277;cincinnati;ohio;usa;48
40278;sorrento;florida;usa;45
40288;são paulo;sp;brazil;15
40295;calgary;alberta;canada;17
40296;calgary;alberta;canada;32
40298;edmonton;alberta;canada;24
40306;the colony;texas;usa;41
40316;mason;michigan;usa;59
40317;van wert;ohio;usa;56
40318;livonia;michigan;usa;44
40323;midlothian;virginia;usa;19
40325;new york;new york;usa;35
40330;germantown;maryland;usa;21
40345;mesa;arizona;usa;56
40348;parkland;florida;usa;18
40350;the woodlands;texas,;n/a;41
40362;philadelphia;pennsylvania;usa;37
40367;salt lake city;utah;usa;34
40386;strasbourg;alsace;france;31
40415;san francisco;california;usa;34
40417;sahuarita;arizona,;n/a;44
40431;milwaukie;oregon,;n/a;28
40435;west palm beach;florida;usa;24
40442;oakland;california;usa;38
40446;tustin;california;usa;45
40449;new york;new york;usa;20
40450;midland;texas;usa;46
40462;golden;colorado;usa;46
40466;west roxbury;massachusetts;usa;34
40471;marion;arkansas;usa;39
40476;tacoma;washington;usa;44
40478;calgary;alberta;canada;24
40480;milan;lombardia;italy;32
40482;san diego;california;usa;34
40483;oakland;california;usa;41
40493;merdingen;baden-wuerttemberg;germany;19
40495;chicago;illinois;usa;42
40499;chicago;illinois;usa;42
40504;san diego;california;usa;32
40505;kalamazoo;other;other;45
40511;wauwatosa;wisconsin;usa;40
40518;wasilla;alaska;usa;50
40521;baltimore;maryland;usa;8
40522;london;ontario;canada;45
40523;three hills;alberta;canada;21
40533;toronto;ontario;canada;14
40535;haimhausen;bayern;germany;19
40546;dearborn;michigan;usa;44
40548;san rafael;california;usa;33
